occasion,section,date,time,tag_id,tag_id2,duplicate,ghost_tag
2,10,03/07/2022,09:37:55.000,900.226001698388,ID900.226001698388,Yes,Yes
2,10,03/07/2022,09:38:05.000,900.226001698388,ID900.226001698388,Yes,Yes
2,10,03/07/2022,09:38:10.000,900.226001167932,ID900.226001167932,No,Yes
2,10,03/07/2022,09:38:22.000,900.226001167932,ID900.226001167932,Yes,Yes
2,10,03/07/2022,09:38:33.000,900.226001167764,ID900.226001167764,No,No
2,10,03/07/2022,09:38:37.000,900.226001698304,ID900.226001698304,No,No
2,10,03/07/2022,09:39:09.000,900.226001167932,ID900.226001167932,Yes,Yes
2,10,03/07/2022,09:39:36.000,900.226001697487,ID900.226001697487,No,No
2,10,03/07/2022,09:40:12.000,900.226001167932,ID900.226001167932,Yes,Yes
2,10,03/07/2022,09:40:24.000,900.226001167932,ID900.226001167932,Yes,Yes
2,11,03/07/2022,09:41:08.000,989.002009085551,ID989.002009085551,Yes,Yes
2,11,03/07/2022,09:41:14.000,900.226001167785,ID900.226001167785,No,No
2,11,03/07/2022,09:41:25.000,900.226001167785,ID900.226001167785,Yes,No
2,11,03/07/2022,09:41:33.000,900.226001698212,ID900.226001698212,No,No
2,11,03/07/2022,09:41:46.000,900.226001698955,ID900.226001698955,No,Yes
2,11,03/07/2022,09:42:05.000,900.226001698988,ID900.226001698988,No,No
2,11,03/07/2022,09:42:07.000,900.226001167881,ID900.226001167881,No,Yes
2,11,03/07/2022,09:42:16.000,900.226001698988,ID900.226001698988,Yes,No
2,11,03/07/2022,09:42:20.000,900.226001167881,ID900.226001167881,Yes,Yes
2,11,03/07/2022,09:42:33.000,900.226001167881,ID900.226001167881,Yes,Yes
2,11,03/07/2022,09:42:35.000,900.226001698988,ID900.226001698988,Yes,No
2,11,03/07/2022,09:42:56.000,900.226001698318,ID900.226001698318,No,Yes
2,11,03/07/2022,09:43:09.000,900.226001698318,ID900.226001698318,Yes,Yes
2,11,03/07/2022,09:43:20.000,900.226001698318,ID900.226001698318,Yes,Yes
2,11,03/07/2022,09:44:07.000,900.226001167899,ID900.226001167899,No,Yes
2,11,03/07/2022,09:44:18.000,900.226001167899,ID900.226001167899,Yes,Yes
2,11,03/07/2022,09:44:42.000,900.226001167702,ID900.226001167702,No,Yes
2,11,03/07/2022,09:44:52.000,900.226001167702,ID900.226001167702,Yes,Yes
2,11,03/07/2022,09:45:05.000,900.226001167702,ID900.226001167702,Yes,Yes
2,12,03/07/2022,09:45:26.000,989.002009085551,ID989.002009085551,Yes,Yes
2,12,03/07/2022,09:45:35.000,900.226001698493,ID900.226001698493,No,Yes
2,12,03/07/2022,09:45:45.000,900.226001698493,ID900.226001698493,Yes,Yes
2,12,03/07/2022,09:46:12.000,900.226001698918,ID900.226001698918,No,Yes
2,12,03/07/2022,09:46:16.000,900.226001697368,ID900.226001697368,No,Yes
2,12,03/07/2022,09:46:23.000,900.226001698918,ID900.226001698918,Yes,Yes
2,12,03/07/2022,09:46:38.000,900.226001697368,ID900.226001697368,Yes,Yes
2,12,03/07/2022,09:46:50.000,900.226001698901,ID900.226001698901,No,Yes
2,12,03/07/2022,09:46:52.000,900.226001167731,ID900.226001167731,No,Yes
2,12,03/07/2022,09:47:01.000,900.226001698901,ID900.226001698901,Yes,Yes
2,12,03/07/2022,09:47:08.000,900.226001167731,ID900.226001167731,Yes,Yes
2,12,03/07/2022,09:47:11.000,900.226001698901,ID900.226001698901,Yes,Yes
2,12,03/07/2022,09:47:23.000,900.226001698911,ID900.226001698911,No,No
2,12,03/07/2022,09:47:27.000,900.226001698965,ID900.226001698965,No,Yes
2,12,03/07/2022,09:47:36.000,900.226001698911,ID900.226001698911,Yes,No
2,12,03/07/2022,09:47:40.000,900.226001698965,ID900.226001698965,Yes,Yes
2,12,03/07/2022,09:47:43.000,900.226001698996,ID900.226001698996,No,Yes
2,12,03/07/2022,09:47:55.000,900.226001698996,ID900.226001698996,Yes,Yes
2,12,03/07/2022,09:48:24.000,900.226001697266,ID900.226001697266,No,No
2,12,03/07/2022,09:48:27.000,900.226001697226,ID900.226001697226,No,Yes
2,12,03/07/2022,09:48:37.000,900.226001697226,ID900.226001697226,Yes,Yes
2,12,03/07/2022,09:48:41.000,900.226001697266,ID900.226001697266,Yes,No
2,12,03/07/2022,09:48:47.000,900.226001698305,ID900.226001698305,No,No
2,12,03/07/2022,09:48:50.000,900.226001697226,ID900.226001697226,Yes,Yes
2,12,03/07/2022,09:48:51.000,900.226001698296,ID900.226001698296,No,No
2,12,03/07/2022,09:49:02.000,900.226001697226,ID900.226001697226,Yes,Yes
2,12,03/07/2022,09:49:13.000,900.226001697226,ID900.226001697226,Yes,Yes
2,12,03/07/2022,09:49:38.000,900.226001697468,ID900.226001697468,No,No
2,12,03/07/2022,09:49:59.000,900.226001697563,ID900.226001697563,No,No
2,12,03/07/2022,09:50:09.000,900.226001697415,ID900.226001697415,No,Yes
2,12,03/07/2022,09:50:21.000,900.226001697415,ID900.226001697415,Yes,Yes
2,12,03/07/2022,09:50:22.000,900.226001698363,ID900.226001698363,No,Yes
2,12,03/07/2022,09:50:34.000,900.226001697415,ID900.226001697415,Yes,Yes
2,12,03/07/2022,09:50:34.000,900.226001698363,ID900.226001698363,Yes,Yes
2,12,03/07/2022,09:50:47.000,900.226001697415,ID900.226001697415,Yes,Yes
2,12,03/07/2022,09:50:53.000,900.226001698136,ID900.226001698136,No,Yes
2,12,03/07/2022,09:51:08.000,900.226001698136,ID900.226001698136,Yes,Yes
2,12,03/07/2022,09:51:12.000,900.226001698255,ID900.226001698255,No,No
2,12,03/07/2022,09:51:31.000,900.226001697273,ID900.226001697273,No,Yes
2,13,03/07/2022,09:51:43.000,989.002009085551,ID989.002009085551,Yes,Yes
2,13,03/07/2022,09:52:29.000,900.226001698928,ID900.226001698928,No,No
2,13,03/07/2022,09:52:50.000,900.226001698951,ID900.226001698951,No,No
2,13,03/07/2022,09:52:57.000,900.226001697287,ID900.226001697287,No,No
2,13,03/07/2022,09:53:23.000,900.226001697344,ID900.226001697344,No,Yes
2,13,03/07/2022,09:53:33.000,900.226001697344,ID900.226001697344,Yes,Yes
2,13,03/07/2022,09:53:57.000,900.226001698940,ID900.226001698940,No,Yes
2,13,03/07/2022,09:54:08.000,900.226001698940,ID900.226001698940,Yes,Yes
2,13,03/07/2022,09:54:22.000,900.226001697276,ID900.226001697276,No,No
2,13,03/07/2022,09:54:25.000,900.226001698998,ID900.226001698998,No,Yes
2,13,03/07/2022,09:54:37.000,900.226001698998,ID900.226001698998,Yes,Yes
2,13,03/07/2022,09:54:45.000,900.226001698565,ID900.226001698565,No,Yes
2,13,03/07/2022,09:54:50.000,900.226001697276,ID900.226001697276,Yes,No
2,13,03/07/2022,09:54:55.000,900.226001698565,ID900.226001698565,Yes,Yes
2,14,03/07/2022,09:55:15.000,989.002009085551,ID989.002009085551,Yes,Yes
2,14,03/07/2022,09:55:22.000,900.226001698930,ID900.226001698930,No,No
2,14,03/07/2022,09:56:06.000,900.226001698307,ID900.226001698307,No,No
2,14,03/07/2022,09:56:16.000,900.226001698307,ID900.226001698307,Yes,No
2,14,03/07/2022,09:56:27.000,900.226001167725,ID900.226001167725,No,No
2,14,03/07/2022,09:57:17.000,900.226001698341,ID900.226001698341,No,Yes
2,14,03/07/2022,09:57:17.000,900.226001698365,ID900.226001698365,No,Yes
2,14,03/07/2022,09:57:27.000,900.226001698341,ID900.226001698341,Yes,Yes
2,14,03/07/2022,09:57:34.000,900.226001698365,ID900.226001698365,Yes,Yes
2,14,03/07/2022,09:57:46.000,900.226001698341,ID900.226001698341,Yes,Yes
2,14,03/07/2022,09:57:53.000,900.226001697251,ID900.226001697251,No,No
2,14,03/07/2022,09:57:57.000,900.226001698365,ID900.226001698365,Yes,Yes
2,14,03/07/2022,09:58:09.000,900.226001697251,ID900.226001697251,Yes,No
2,14,03/07/2022,09:58:19.000,900.226001167871,ID900.226001167871,No,Yes
2,14,03/07/2022,09:58:23.000,900.226001697251,ID900.226001697251,Yes,No
2,14,03/07/2022,09:58:33.000,900.226001167871,ID900.226001167871,Yes,Yes
2,14,03/07/2022,09:58:36.000,900.226001697251,ID900.226001697251,Yes,No
2,14,03/07/2022,09:58:44.000,900.226001167871,ID900.226001167871,Yes,Yes
2,14,03/07/2022,09:58:49.000,900.226001697251,ID900.226001697251,Yes,No
2,15,03/07/2022,09:58:59.000,989.002009085551,ID989.002009085551,Yes,Yes
2,15,03/07/2022,09:59:29.000,900.226001167817,ID900.226001167817,No,Yes
2,15,03/07/2022,09:59:39.000,900.226001167817,ID900.226001167817,Yes,Yes
2,15,03/07/2022,09:59:51.000,900.226001167817,ID900.226001167817,Yes,Yes
2,15,03/07/2022,10:00:00.000,900.226001697242,ID900.226001697242,No,Yes
2,15,03/07/2022,10:00:14.000,900.226001697242,ID900.226001697242,Yes,Yes
2,15,03/07/2022,10:00:58.000,900.226001167942,ID900.226001167942,No,Yes
2,15,03/07/2022,10:01:01.000,900.226001698969,ID900.226001698969,No,No
2,15,03/07/2022,10:01:09.000,900.226001167942,ID900.226001167942,Yes,Yes
2,15,03/07/2022,10:01:11.000,900.226001698969,ID900.226001698969,Yes,No
2,15,03/07/2022,10:01:22.000,900.226001167942,ID900.226001167942,Yes,Yes
2,15,03/07/2022,10:01:23.000,900.226001698969,ID900.226001698969,Yes,No
2,15,03/07/2022,10:01:32.000,900.226001167942,ID900.226001167942,Yes,Yes
2,15,03/07/2022,10:01:44.000,900.226001167942,ID900.226001167942,Yes,Yes
2,16,03/07/2022,10:01:59.000,989.002009085551,ID989.002009085551,Yes,Yes
2,16,03/07/2022,10:02:35.000,900.226001697261,ID900.226001697261,No,No
2,16,03/07/2022,10:03:13.000,900.226001698480,ID900.226001698480,No,Yes
2,16,03/07/2022,10:03:27.000,900.226001698480,ID900.226001698480,Yes,Yes
2,16,03/07/2022,10:03:42.000,900.226001698295,ID900.226001698295,No,Yes
2,16,03/07/2022,10:03:59.000,900.226001698295,ID900.226001698295,Yes,Yes
2,17,03/07/2022,10:04:33.000,989.002009085551,ID989.002009085551,Yes,Yes
2,17,03/07/2022,10:04:55.000,900.226001697247,ID900.226001697247,No,No
2,17,03/07/2022,10:04:57.000,900.226001698144,ID900.226001698144,No,Yes
2,17,03/07/2022,10:05:15.000,900.226001698144,ID900.226001698144,Yes,Yes
2,17,03/07/2022,10:05:31.000,900.226001698144,ID900.226001698144,Yes,Yes
2,17,03/07/2022,10:05:32.000,900.226001698198,ID900.226001698198,No,No
2,17,03/07/2022,10:05:44.000,900.226001698198,ID900.226001698198,Yes,No
2,17,03/07/2022,10:05:44.000,900.226001698144,ID900.226001698144,Yes,Yes
2,17,03/07/2022,10:06:29.000,900.226001698387,ID900.226001698387,No,Yes
2,17,03/07/2022,10:06:44.000,900.226001698387,ID900.226001698387,Yes,Yes
2,17,03/07/2022,10:07:29.000,900.226001697239,ID900.226001697239,No,Yes
2,17,03/07/2022,10:07:40.000,900.226001697239,ID900.226001697239,Yes,Yes
2,18,03/07/2022,10:08:12.000,989.002009085551,ID989.002009085551,Yes,Yes
2,18,03/07/2022,10:08:28.000,900.226001698582,ID900.226001698582,No,Yes
2,18,03/07/2022,10:08:40.000,900.226001698582,ID900.226001698582,Yes,Yes
2,19,03/07/2022,10:09:11.000,989.002009085551,ID989.002009085551,Yes,Yes
2,19,03/07/2022,10:09:27.000,900.226001167865,ID900.226001167865,No,Yes
2,19,03/07/2022,10:09:28.000,900.226001698395,ID900.226001698395,No,No
2,19,03/07/2022,10:09:43.000,900.226001698395,ID900.226001698395,Yes,No
2,19,03/07/2022,10:09:43.000,900.226001167865,ID900.226001167865,Yes,Yes
2,19,03/07/2022,10:09:54.000,900.226001698395,ID900.226001698395,Yes,No
2,19,03/07/2022,10:09:59.000,900.226001167865,ID900.226001167865,Yes,Yes
2,19,03/07/2022,10:10:04.000,900.226001698395,ID900.226001698395,Yes,No
2,19,03/07/2022,10:10:26.000,900.226001167877,ID900.226001167877,No,No
2,19,03/07/2022,10:10:34.000,900.226001698323,ID900.226001698323,No,No
2,19,03/07/2022,10:10:37.000,900.226001167877,ID900.226001167877,Yes,No
2,19,03/07/2022,10:10:46.000,900.226001698323,ID900.226001698323,Yes,No
2,19,03/07/2022,10:11:07.000,900.226001698149,ID900.226001698149,Yes,Yes
2,19,03/07/2022,10:11:09.000,900.226001167811,ID900.226001167811,No,No
2,19,03/07/2022,10:11:20.000,900.226001698149,ID900.226001698149,Yes,Yes
2,19,03/07/2022,10:11:33.000,900.226001698149,ID900.226001698149,Yes,Yes
2,19,03/07/2022,10:11:39.000,900.226001167811,ID900.226001167811,Yes,No
2,19,03/07/2022,10:11:46.000,900.226001698383,ID900.226001698383,No,Yes
2,19,03/07/2022,10:11:48.000,900.226001698147,ID900.226001698147,No,Yes
2,19,03/07/2022,10:11:58.000,900.226001698383,ID900.226001698383,Yes,Yes
2,19,03/07/2022,10:12:03.000,900.226001697484,ID900.226001697484,No,Yes
2,19,03/07/2022,10:12:08.000,900.226001698383,ID900.226001698383,Yes,Yes
2,19,03/07/2022,10:12:15.000,900.226001697484,ID900.226001697484,Yes,Yes
2,19,03/07/2022,10:12:20.000,900.226001698383,ID900.226001698383,Yes,Yes
2,19,03/07/2022,10:12:25.000,900.226001698149,ID900.226001698149,Yes,Yes
2,19,03/07/2022,10:12:25.000,900.226001698147,ID900.226001698147,Yes,Yes
2,19,03/07/2022,10:12:39.000,900.226001698147,ID900.226001698147,Yes,Yes
2,19,03/07/2022,10:12:40.000,900.226001698149,ID900.226001698149,Yes,Yes
2,19,03/07/2022,10:12:51.000,900.226001698147,ID900.226001698147,Yes,Yes
2,20,03/07/2022,10:12:59.000,989.002009085551,ID989.002009085551,Yes,Yes
2,20,03/07/2022,10:13:48.000,900.226001167779,ID900.226001167779,No,No
2,20,03/07/2022,10:14:09.000,900.226001698987,ID900.226001698987,No,Yes
2,20,03/07/2022,10:14:25.000,900.226001698987,ID900.226001698987,Yes,Yes
2,20,03/07/2022,10:14:31.000,900.226001698463,ID900.226001698463,No,Yes
2,20,03/07/2022,10:14:35.000,900.226001698185,ID900.226001698185,No,Yes
2,20,03/07/2022,10:14:44.000,900.226001698232,ID900.226001698232,No,No
2,20,03/07/2022,10:15:00.000,900.226001167804,ID900.226001167804,No,No
2,20,03/07/2022,10:15:16.000,900.226001698168,ID900.226001698168,No,No
2,20,03/07/2022,10:15:20.000,900.226001167804,ID900.226001167804,Yes,No
2,20,03/07/2022,10:15:35.000,900.226001698168,ID900.226001698168,Yes,No
2,20,03/07/2022,10:15:45.000,900.226001698278,ID900.226001698278,No,No
2,20,03/07/2022,10:15:51.000,900.226001698168,ID900.226001698168,Yes,No
2,20,03/07/2022,10:16:02.000,900.226001698185,ID900.226001698185,Yes,Yes
2,20,03/07/2022,10:16:04.000,900.226001697292,ID900.226001697292,No,No
2,20,03/07/2022,10:16:18.000,900.226001698183,ID900.226001698183,No,No
2,20,03/07/2022,10:16:19.000,900.226001698167,ID900.226001698167,No,No
2,20,03/07/2022,10:16:27.000,900.226001698185,ID900.226001698185,Yes,Yes
2,20,03/07/2022,10:16:44.000,900.226001697525,ID900.226001697525,No,No
2,20,03/07/2022,10:17:02.000,900.226001698926,ID900.226001698926,No,No
2,20,03/07/2022,10:17:17.000,900.226001167891,ID900.226001167891,No,Yes
2,20,03/07/2022,10:17:32.000,900.226001167891,ID900.226001167891,Yes,Yes
2,20,03/07/2022,10:17:47.000,900.226001698926,ID900.226001698926,Yes,No
2,21,03/07/2022,10:18:10.000,989.002009085551,ID989.002009085551,Yes,Yes
2,21,03/07/2022,10:18:58.000,900.226001698285,ID900.226001698285,No,Yes
2,21,03/07/2022,10:19:09.000,900.226001698285,ID900.226001698285,Yes,Yes
2,21,03/07/2022,10:19:21.000,900.226001698285,ID900.226001698285,Yes,Yes
2,22,03/07/2022,10:19:53.000,989.002009085551,ID989.002009085551,Yes,Yes
2,22,03/07/2022,10:19:59.000,900.226001698192,ID900.226001698192,No,Yes
2,22,03/07/2022,10:20:09.000,900.226001698192,ID900.226001698192,Yes,Yes
2,22,03/07/2022,10:20:29.000,900.226001167756,ID900.226001167756,No,Yes
2,22,03/07/2022,10:21:07.000,900.226001698555,ID900.226001698555,No,Yes
2,22,03/07/2022,10:21:19.000,900.226001698555,ID900.226001698555,Yes,Yes
2,22,03/07/2022,10:21:28.000,900.226001167727,ID900.226001167727,No,Yes
2,22,03/07/2022,10:21:44.000,900.226001698184,ID900.226001698184,No,Yes
2,22,03/07/2022,10:21:53.000,900.226001697446,ID900.226001697446,No,Yes
2,22,03/07/2022,10:21:56.000,900.226001698184,ID900.226001698184,Yes,Yes
2,22,03/07/2022,10:22:05.000,900.226001697446,ID900.226001697446,Yes,Yes
2,22,03/07/2022,10:22:07.000,900.226001698184,ID900.226001698184,Yes,Yes
2,22,03/07/2022,10:22:13.000,900.226001698325,ID900.226001698325,No,Yes
2,22,03/07/2022,10:22:26.000,900.226001698325,ID900.226001698325,Yes,Yes
2,22,03/07/2022,10:22:40.000,900.226001698177,ID900.226001698177,No,Yes
2,22,03/07/2022,10:22:58.000,900.226001698177,ID900.226001698177,Yes,Yes
2,22,03/07/2022,10:23:18.000,900.226001697596,ID900.226001697596,No,No
2,23,03/07/2022,10:23:31.000,989.002009085551,ID989.002009085551,Yes,Yes
2,23,03/07/2022,10:23:43.000,900.226001698547,ID900.226001698547,No,Yes
2,23,03/07/2022,10:23:58.000,900.226001698547,ID900.226001698547,Yes,Yes
2,23,03/07/2022,10:24:54.000,900.226001697322,ID900.226001697322,No,Yes
2,24,03/07/2022,10:25:43.000,989.002009085551,ID989.002009085551,Yes,Yes
2,24,03/07/2022,10:26:14.000,900.226001698392,ID900.226001698392,No,No
2,24,03/07/2022,10:26:19.000,900.226001697488,ID900.226001697488,No,No
2,24,03/07/2022,10:26:29.000,900.226001697917,ID900.226001697917,No,No
2,24,03/07/2022,10:26:44.000,900.226001698172,ID900.226001698172,No,Yes
2,24,03/07/2022,10:27:02.000,900.226001698172,ID900.226001698172,Yes,Yes
2,24,03/07/2022,10:27:07.000,900.226001698368,ID900.226001698368,No,Yes
2,24,03/07/2022,10:27:24.000,900.226001698368,ID900.226001698368,Yes,Yes
2,24,03/07/2022,10:27:45.000,900.226001698292,ID900.226001698292,No,Yes
2,24,03/07/2022,10:27:53.000,900.226001697475,ID900.226001697475,No,No
2,24,03/07/2022,10:28:04.000,900.226001697475,ID900.226001697475,Yes,No
2,24,03/07/2022,10:28:15.000,900.226001698292,ID900.226001698292,Yes,Yes
2,24,03/07/2022,10:28:33.000,900.226001698292,ID900.226001698292,Yes,Yes
2,24,03/07/2022,10:28:45.000,900.226001698292,ID900.226001698292,Yes,Yes
2,25,03/07/2022,10:29:16.000,989.002009085551,ID989.002009085551,Yes,Yes
2,25,03/07/2022,10:29:30.000,900.226001697472,ID900.226001697472,No,No
2,25,03/07/2022,10:29:39.000,900.226001697569,ID900.226001697569,No,No
2,25,03/07/2022,10:29:53.000,900.226001697455,ID900.226001697455,No,No
2,25,03/07/2022,10:30:07.000,900.226001698117,ID900.226001698117,No,Yes
2,25,03/07/2022,10:30:18.000,900.226001698117,ID900.226001698117,Yes,Yes
2,25,03/07/2022,10:30:38.000,900.226001167732,ID900.226001167732,No,Yes
2,26,03/07/2022,10:30:59.000,989.002009085551,ID989.002009085551,Yes,Yes
2,26,03/07/2022,10:31:11.000,900.226001698298,ID900.226001698298,No,No
2,26,03/07/2022,10:31:27.000,900.226001697367,ID900.226001697367,No,Yes
2,26,03/07/2022,10:31:37.000,900.226001697367,ID900.226001697367,Yes,Yes
2,26,03/07/2022,10:31:42.000,900.226001697419,ID900.226001697419,No,Yes
2,26,03/07/2022,10:32:08.000,900.226001698122,ID900.226001698122,No,Yes
2,26,03/07/2022,10:32:19.000,900.226001698122,ID900.226001698122,Yes,Yes
2,27,03/07/2022,10:32:43.000,989.002009085551,ID989.002009085551,Yes,Yes
2,27,03/07/2022,10:33:16.000,900.226001698134,ID900.226001698134,No,Yes
2,27,03/07/2022,10:33:29.000,900.226001698134,ID900.226001698134,Yes,Yes
2,27,03/07/2022,10:33:45.000,900.226001697457,ID900.226001697457,No,Yes
2,27,03/07/2022,10:33:56.000,900.226001697457,ID900.226001697457,Yes,Yes
2,28,03/07/2022,10:34:42.000,989.002009085551,ID989.002009085551,Yes,Yes
2,28,03/07/2022,10:35:38.000,900.226001697583,ID900.226001697583,No,No
2,28,03/07/2022,10:35:40.000,900.226001698111,ID900.226001698111,No,Yes
2,28,03/07/2022,10:35:53.000,900.226001698111,ID900.226001698111,Yes,Yes
2,28,03/07/2022,10:36:05.000,900.226001698234,ID900.226001698234,No,No
2,28,03/07/2022,10:36:07.000,900.226001698204,ID900.226001698204,No,No
2,28,03/07/2022,10:36:08.000,900.226001167888,ID900.226001167888,No,No
2,28,03/07/2022,10:36:13.000,900.226001698970,ID900.226001698970,No,Yes
2,28,03/07/2022,10:36:26.000,900.226001698970,ID900.226001698970,Yes,Yes
2,28,03/07/2022,10:36:41.000,900.226001167777,ID900.226001167777,No,Yes
2,28,03/07/2022,10:36:52.000,900.226001167777,ID900.226001167777,Yes,Yes
2,29,03/07/2022,10:36:57.000,989.002009085551,ID989.002009085551,Yes,Yes
2,29,03/07/2022,10:37:06.000,900.226001167938,ID900.226001167938,No,No
2,29,03/07/2022,10:37:19.000,900.226001167938,ID900.226001167938,Yes,No
2,29,03/07/2022,10:37:30.000,900.226001167938,ID900.226001167938,Yes,No
2,29,03/07/2022,10:37:41.000,900.226001167792,ID900.226001167792,No,Yes
2,29,03/07/2022,10:37:51.000,900.226001167792,ID900.226001167792,Yes,Yes
2,29,03/07/2022,10:37:57.000,900.226001697403,ID900.226001697403,No,Yes
2,29,03/07/2022,10:38:39.000,900.226001697324,ID900.226001697324,No,No
2,29,03/07/2022,10:39:01.000,900.226001697932,ID900.226001697932,No,Yes
2,29,03/07/2022,10:39:06.000,900.226001698469,ID900.226001698469,No,Yes
2,29,03/07/2022,10:39:20.000,900.226001698469,ID900.226001698469,Yes,Yes
2,29,03/07/2022,10:39:29.000,900.226001698208,ID900.226001698208,No,Yes
2,29,03/07/2022,10:39:30.000,900.226001698268,ID900.226001698268,No,No
2,29,03/07/2022,10:39:41.000,900.226001698268,ID900.226001698268,Yes,No
2,30,03/07/2022,10:40:09.000,989.002009085551,ID989.002009085551,Yes,Yes
2,30,03/07/2022,10:40:34.000,900.226001697473,ID900.226001697473,No,Yes
2,30,03/07/2022,10:40:37.000,900.226001698208,ID900.226001698208,Yes,Yes
2,30,03/07/2022,10:40:50.000,900.226001697473,ID900.226001697473,Yes,Yes
2,30,03/07/2022,10:41:00.000,900.226001697473,ID900.226001697473,Yes,Yes
2,30,03/07/2022,10:41:14.000,900.226001698208,ID900.226001698208,Yes,Yes
2,30,03/07/2022,10:41:24.000,900.226001698208,ID900.226001698208,Yes,Yes
2,30,03/07/2022,10:41:31.000,900.226001697480,ID900.226001697480,No,Yes
2,30,03/07/2022,10:41:34.000,900.226001697283,ID900.226001697283,No,No
2,30,03/07/2022,10:41:44.000,900.226001697480,ID900.226001697480,Yes,Yes
2,30,03/07/2022,10:41:45.000,900.226001697283,ID900.226001697283,Yes,No
2,30,03/07/2022,10:41:54.000,900.226001697480,ID900.226001697480,Yes,Yes
2,30,03/07/2022,10:42:02.000,900.226001697283,ID900.226001697283,Yes,No
2,30,03/07/2022,10:42:05.000,900.226001697480,ID900.226001697480,Yes,Yes
2,30,03/07/2022,10:42:33.000,900.226001697586,ID900.226001697586,No,Yes
2,30,03/07/2022,10:42:49.000,900.226001697586,ID900.226001697586,Yes,Yes
2,30,03/07/2022,10:43:02.000,900.226001697586,ID900.226001697586,Yes,Yes
2,31,03/07/2022,10:43:18.000,989.002009085551,ID989.002009085551,Yes,Yes
2,31,03/07/2022,10:43:41.000,900.226001697514,ID900.226001697514,No,Yes
2,31,03/07/2022,10:44:01.000,900.226001697433,ID900.226001697433,No,No
2,31,03/07/2022,10:44:17.000,900.226001697514,ID900.226001697514,Yes,Yes
2,31,03/07/2022,10:44:32.000,900.226001697514,ID900.226001697514,Yes,Yes
2,31,03/07/2022,10:45:03.000,900.226001167894,ID900.226001167894,No,Yes
2,31,03/07/2022,10:45:16.000,900.226001167894,ID900.226001167894,Yes,Yes
2,31,03/07/2022,10:45:38.000,900.226001167734,ID900.226001167734,No,Yes
2,32,03/07/2022,10:46:09.000,989.002009085551,ID989.002009085551,Yes,Yes
2,32,03/07/2022,10:46:10.000,900.226001697965,ID900.226001697965,No,Yes
2,32,03/07/2022,10:46:11.000,900.226001697307,ID900.226001697307,No,Yes
2,32,03/07/2022,10:46:22.000,900.226001697307,ID900.226001697307,Yes,Yes
2,32,03/07/2022,10:46:38.000,900.226001697567,ID900.226001697567,No,No
2,32,03/07/2022,10:46:56.000,900.226001697965,ID900.226001697965,Yes,Yes
2,32,03/07/2022,10:47:07.000,900.226001697900,ID900.226001697900,No,No
2,32,03/07/2022,10:47:17.000,900.226001697965,ID900.226001697965,Yes,Yes
2,32,03/07/2022,10:47:32.000,900.226001697900,ID900.226001697900,Yes,No
2,32,03/07/2022,10:47:43.000,900.226001697425,ID900.226001697425,No,Yes
2,32,03/07/2022,10:47:50.000,900.226001167874,ID900.226001167874,No,Yes
2,32,03/07/2022,10:47:54.000,900.226001697425,ID900.226001697425,Yes,Yes
2,32,03/07/2022,10:48:04.000,900.226001167874,ID900.226001167874,Yes,Yes
2,32,03/07/2022,10:48:05.000,900.226001697425,ID900.226001697425,Yes,Yes
2,32,03/07/2022,10:48:15.000,900.226001167874,ID900.226001167874,Yes,Yes
2,33,03/07/2022,10:49:21.000,989.002009085551,ID989.002009085551,Yes,Yes
2,33,03/07/2022,10:49:38.000,900.226001697535,ID900.226001697535,No,No
2,33,03/07/2022,10:49:52.000,900.226001697535,ID900.226001697535,Yes,No
2,33,03/07/2022,10:50:13.000,900.226001698553,ID900.226001698553,No,Yes
2,33,03/07/2022,10:50:24.000,900.226001698553,ID900.226001698553,Yes,Yes
2,33,03/07/2022,10:50:42.000,900.226001698553,ID900.226001698553,Yes,Yes
2,33,03/07/2022,10:51:13.000,989.002009085551,ID989.002009085551,Yes,Yes
2,34,03/08/2022,08:10:00.000,989.002009085551,ID989.002009085551,Yes,Yes
2,34,03/08/2022,08:11:34.000,900.226001698195,ID900.226001698195,No,Yes
2,34,03/08/2022,08:11:40.000,900.226001698154,ID900.226001698154,No,No
2,34,03/08/2022,08:11:45.000,900.226001698195,ID900.226001698195,Yes,Yes
2,34,03/08/2022,08:11:54.000,900.226001698154,ID900.226001698154,Yes,No
2,34,03/08/2022,08:11:55.000,900.226001698195,ID900.226001698195,Yes,Yes
2,34,03/08/2022,08:12:07.000,900.226001698154,ID900.226001698154,Yes,No
2,34,03/08/2022,08:12:10.000,900.226001698195,ID900.226001698195,Yes,Yes
2,34,03/08/2022,08:12:20.000,900.226001697347,ID900.226001697347,No,Yes
2,34,03/08/2022,08:12:32.000,900.226001697347,ID900.226001697347,Yes,Yes
2,34,03/08/2022,08:12:44.000,900.226001697347,ID900.226001697347,Yes,Yes
2,35,03/08/2022,08:12:47.000,989.002009085551,ID989.002009085551,Yes,Yes
2,35,03/08/2022,08:13:08.000,900.226001697917,ID900.226001697917,Yes,No
2,35,03/08/2022,08:13:18.000,900.226001698113,ID900.226001698113,No,Yes
2,35,03/08/2022,08:13:29.000,900.226001698113,ID900.226001698113,Yes,Yes
2,35,03/08/2022,08:13:36.000,900.226001697917,ID900.226001697917,Yes,No
2,35,03/08/2022,08:13:52.000,900.226001697459,ID900.226001697459,No,Yes
2,35,03/08/2022,08:14:02.000,900.226001697459,ID900.226001697459,Yes,Yes
